"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc","sig"
"ENSG00000128011.5",1.14591233649281,-2.75254445313843,2.32654850331952,-1.18310211423106,0.236768680050645,NA,"LRFN1","Not significant"
"ENSG00000128016.8",39.3835973815991,1.88705619951221,0.390439222560078,4.83316247568298,1.34381024005638e-06,5.84485206562155e-05,"ZFP36","Upregulated"
"ENSG00000128039.13",9.87032714421732,0.183677742826617,0.702686996841957,0.261393399411272,0.793789146656859,NA,"SRD5A3","Not significant"
"ENSG00000128040.13",0.898686524972884,-2.29981166702854,2.37623566528368,-0.9678382075601,0.333125178771829,NA,"SPINK2","Not significant"
"ENSG00000128050.9",205.528848962697,0.325982824523691,0.181915955533662,1.79194190837961,0.0731422719245122,0.297068155732478,"PAICS","Not significant"
"ENSG00000128059.8",17.3481369597913,-0.129810697880601,0.55633849710569,-0.23333042483296,0.815504834921024,NA,"PPAT","Not significant"
"ENSG00000128159.12",3.06408329631767,0.51024623440121,1.30727389596331,0.390313182246494,0.69630497678082,NA,"TUBGCP6","Not significant"
"ENSG00000128165.9",11.8532503347961,-0.396796624202969,0.684033585797557,-0.580083540401484,0.561858282866257,NA,"ADM2","Not significant"
"ENSG00000128185.10",29.3637229340706,0.568590541993717,0.444243813656743,1.27990649394401,0.200578023476244,0.534536136332341,"DGCR6L","Not significant"
"ENSG00000128191.17",2.45820253880901,0.467061398422667,1.38745242471061,0.336632370309984,0.73639405103143,NA,"DGCR8","Not significant"
"ENSG00000128203.7",0.277044007683972,1.4092951051165,4.04025066180841,0.34881377990684,0.727229117546673,NA,"ASPHD2","Not significant"
"ENSG00000128218.8",1.35132456646273,-0.58360095211195,1.9896504503839,-0.293318332373078,0.769278842378356,NA,"VPREB3","Not significant"
"ENSG00000128228.5",90.8098300129862,0.0969425145170677,0.244222912293066,0.396942750403112,0.691409678160983,0.90361339787669,"SDF2L1","Not significant"
"ENSG00000128245.15",32.3803740869102,-0.185470487323736,0.394668194063079,-0.469940294439061,0.638397674840448,0.881036709221976,"YWHAH","Not significant"
"ENSG00000128254.16",0.295404244501299,1.49148818365531,4.03297934145365,0.369822916850776,0.711514438780105,NA,"YWHAH-AS1","Not significant"
"ENSG00000128268.12",2.68367528350215,-2.52916448022224,1.54126076329734,-1.64097117142682,0.100803399611572,NA,"MGAT3","Not significant"
"ENSG00000128271.22",0.507427853956041,-2.72518131883402,3.67352647427784,-0.741843386161998,0.458182230295593,NA,"ADORA2A","Not significant"
"ENSG00000128272.18",294.026246062947,-0.369324265036369,0.157767654283272,-2.34093779687722,0.0192353715802959,0.121383897101867,"ATF4","Not significant"
"ENSG00000128284.20",1.69939909466903,1.18868604799511,1.97501531789483,0.601861685438536,0.547266210124799,NA,"APOL3","Not significant"
