"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc","sig"
"ENSG00000213363.4",0.146345371075088,0.862870857529096,4.0804728567969,0.211463447451145,0.832525651974875,NA,"RPS3P6","Not significant"
"ENSG00000213366.13",5.52169559001306,-2.56378724986816,1.01912162386064,-2.51568330005208,0.0118801882580035,NA,"GSTM2","Not significant"
"ENSG00000213380.16",4.50757587394548,1.50057089352135,1.03810779098154,1.44548659258452,0.148321256291315,NA,"COG8","Not significant"
"ENSG00000213390.11",6.46062002704371,0.0300905617804693,0.811959035328389,0.037059211698161,0.970437794021234,NA,"ARHGAP19","Not significant"
"ENSG00000213397.12",14.6506816143014,0.216118853182682,0.589442304729912,0.366649715245176,0.713880319478377,0.906028099690395,"HAUS7","Not significant"
"ENSG00000213430.6",1.33604279717565,-1.65441555567928,1.84140027901851,-0.898455145537996,0.368942948131535,NA,"HSPD1P1","Not significant"
"ENSG00000213442.5",5007.27287804205,-0.152055817624773,0.0861051422296642,-1.76593190240835,0.0774072741953902,0.338647547606486,"RPL18AP3","Not significant"
"ENSG00000213445.10",1.87575949767104,1.45525729218845,1.57978393124312,0.921174891963435,0.35695912471767,NA,"SIPA1","Not significant"
"ENSG00000213462.5",20.2352555957268,-0.909588995846302,0.484461596339379,-1.87752548957278,0.060446107167408,0.29627879884273,"ERV3-1","Not significant"
"ENSG00000213463.5",8.04567750609037,-0.39176374234385,0.741383576657052,-0.528422472089736,0.597206143714382,NA,"SYNJ2BP","Not significant"
"ENSG00000213465.8",276.049266754329,-0.453090008205304,0.166211229952128,-2.72598914246531,0.00641091071713978,0.0654429208105343,"ARL2","Not significant"
"ENSG00000213468.7",5.34788688667174,0.902230943797604,0.914732964452107,0.98633260072573,0.323969927060983,NA,"FIRRE","Not significant"
"ENSG00000213516.10",5.41635204272587,-0.909420132083102,0.898479104955918,-1.01217727498262,0.311453299755038,NA,"RBMXL1","Not significant"
"ENSG00000213523.12",201.329608749242,0.152857897469248,0.174866665430189,0.874139717213697,0.382042170331726,0.72361536690169,"SRA1","Not significant"
"ENSG00000213533.13",3.83384791429331,2.7106271354831,1.24490263626343,2.17738083005354,0.0294521647793291,NA,"STIMATE","Not significant"
"ENSG00000213542.3",0.146345371075088,0.862870857529096,4.0804728567969,0.211463447451145,0.832525651974875,NA,"RPL7AP43","Not significant"
"ENSG00000213551.7",22.8350983787932,-0.668669917006583,0.547843599471673,-1.22054892610123,0.222256854194996,0.586362855638136,"DNAJC9","Not significant"
"ENSG00000213553.4",8.32139155785584,-0.395163587301205,0.755673159938614,-0.522929234820654,0.601023499324566,NA,"RPLP0P6","Not significant"
"ENSG00000213563.7",10.5825653527188,-0.933282077783494,0.672395442182244,-1.38799584178404,0.165138311320208,NA,"C8orf82","Not significant"
"ENSG00000213585.11",45.7579021336327,0.530498226953766,0.320263134451829,1.65644487262569,0.097631760246417,0.386043086658926,"VDAC1","Not significant"
"ENSG00000213588.6",1.64184725684234,-0.0756750530971029,1.69570436155338,-0.0446275039522688,0.964404219511084,NA,"ZBTB9","Not significant"
"ENSG00000213593.11",56.1542202725904,0.589560692423329,0.293898259315505,2.00600266839425,0.0448559633019517,0.24529855391075,"TMX2","Not significant"
"ENSG00000213598.4",59.2324900569839,-0.443154089466848,0.281943745373226,-1.57178194848841,0.116001129351029,0.425130815024444,"RPL31P4","Not significant"
"ENSG00000213599.10",4.82581045383467,0.263932810789829,0.939076574556918,0.281055685916093,0.778667689212371,NA,"SLX1A-SULT1A3","Not significant"
"ENSG00000213609.3",3.92695990425931,0.404236204562688,1.03334305780617,0.391192645568158,0.69565484403923,NA,"RPL7AP50","Not significant"
"ENSG00000213613.2",0.327062455921367,1.80423664432764,3.62453328130834,0.497784543359571,0.618635911437991,NA,"RPL11P3","Not significant"
"ENSG00000213614.11",24.20745770319,-0.791727001621307,0.446026026766889,-1.77506906348112,0.0758864843644362,0.338231144047062,"HEXA","Not significant"
"ENSG00000213619.11",66.0546062464126,0.215604328905217,0.286648707287965,0.752155245858557,0.451957703892047,0.761810181545367,"NDUFS3","Not significant"
"ENSG00000213621.3",1.6194190457695,0.489795593073344,1.54231972491849,0.317570724902212,0.750810583540224,NA,"RPSAP54","Not significant"
"ENSG00000213625.9",10.2608460560629,-0.0517739102146196,0.688695468443782,-0.0751767836248598,0.940074056056527,NA,"LEPROT","Not significant"
"ENSG00000213630.3",0.157105699220532,0.862870857529096,4.0804728567969,0.211463447451145,0.832525651974875,NA,"BOLA3P3","Not significant"
"ENSG00000213638.6",0.945219312225,0.866393463884153,2.18158663495044,0.397139150929861,0.691264850576021,NA,"ADAT3","Not significant"
"ENSG00000213639.11",18.9271596383956,0.0212012623247006,0.53949756467729,0.0392981613130775,0.968652672545205,0.989730899043042,"PPP1CB","Not significant"
"ENSG00000213640.3",0.166532345634272,-1.06068249411339,4.0804728567969,-0.259941073335802,0.79490922801342,NA,"EEF1DP4","Not significant"
"ENSG00000213648.11",0.509870270102506,2.43939333966676,3.31590873250749,0.735663595246812,0.461935449787885,NA,"SULT1A4","Not significant"
"ENSG00000213654.10",0.323638044854804,-0.0988998611048706,3.68287218027014,-0.0268540031431708,0.978576180447146,NA,"GPSM3","Not significant"
"ENSG00000213658.13",1.15967063791264,-1.42538848479748,2.02804931289923,-0.702837192237596,0.482157216260259,NA,"LAT","Not significant"
"ENSG00000213672.8",2.28624450791375,1.25165720301284,1.41637854783958,0.883702457172914,0.376856853556394,NA,"NCKIPSD","Not significant"
"ENSG00000213676.13",8.61863857156936,-0.0536626649320722,0.690872853145285,-0.0776737205518588,0.938087598895515,NA,"ATF6B","Not significant"
"ENSG00000213683.4",0.166532345634272,-1.06068249411339,4.0804728567969,-0.259941073335802,0.79490922801342,NA,"ENSG00000213683","Not significant"
"ENSG00000213689.14",90.068698197313,-0.829699336399974,0.242285828433307,-3.42446498734597,0.000616011215750619,0.011539025657052,"TREX1","Significant"
"ENSG00000213699.9",11.8096859804656,1.75887649531958,0.652870628516031,2.69406589681862,0.00705862077683199,0.0703242065604462,"SLC35F6","Not significant"
"ENSG00000213700.3",0.336376949477693,-1.95305612484548,3.58605828285376,-0.544624758103834,0.586011623327756,NA,"RPL17P50","Not significant"
"ENSG00000213707.2",0.16984460384342,-1.06068249411339,4.0804728567969,-0.259941073335802,0.79490922801342,NA,"HMGB1P10","Not significant"
"ENSG00000213714.1",0.339650853365462,-0.0988995603553566,3.61778290024196,-0.0273370633568814,0.978190895622274,NA,"FAM209B","Not significant"
"ENSG00000213719.8",112.602479538047,0.307449516977745,0.238740329025947,1.28779883244749,0.197815998828866,0.560008792707697,"CLIC1","Not significant"
"ENSG00000213722.10",0.166532345634272,-1.06068249411339,4.0804728567969,-0.259941073335802,0.79490922801342,NA,"DDAH2","Not significant"
"ENSG00000213741.11",119650.896868403,-0.103432832613061,0.0983836948955744,-1.05132087916444,0.293111240808156,0.653336955447071,"RPS29","Not significant"
"ENSG00000213742.8",3.27622395926848,-0.695213609211265,1.19742606311752,-0.580590009374997,0.561516807234729,NA,"ZNF337-AS1","Not significant"
"ENSG00000213753.12",0.146345371075088,0.862870857529096,4.0804728567969,0.211463447451145,0.832525651974875,NA,"CENPBD2P","Not significant"
"ENSG00000213757.3",7.25451880662215,-0.482991734389741,0.760240615995323,-0.635314299483194,0.525223449299453,NA,"RPS3AP20","Not significant"
"ENSG00000213760.11",0.97936672028136,-1.13100623878796,2.04823844850732,-0.552184849186968,0.580821713587502,NA,"ATP6V1G2","Not significant"
