"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
32.8395426157647,3.89663585190429,0.516557788656616,7.50265625235753,6.25373977401212e-14,5.5851646404779e-13,"BambuTx86","BambuTx86","ENSG00000180817.12",0.0792878773974488,FALSE,TRUE,"newLastJunction:newLastExon",236,0.156291390728477,1,86
75.9329553604272,3.91090841355429,0.368079232208406,10.6013071385433,2.93844113181528e-26,4.67209647642148e-25,"BambuTx87","BambuTx87","ENSG00000166228.9",0.0413631312507717,FALSE,TRUE,"newWithin",721,0.12437467655684,1,87
225.460181200197,3.04512873432364,0.20345817899434,14.9628734145164,1.28361862800425e-50,3.52309147885324e-49,"BambuTx88","BambuTx88","ENSG00000166295.9",0.0476749647721935,FALSE,TRUE,"newWithin",1707,0.161785612738129,1,88
252.884464094379,3.73136735773448,0.20102920496213,18.5512072116904,7.97408186793656e-77,3.11421122284039e-75,"BambuTx89","BambuTx89","ENSG00000166295.9",0.013347022587269,FALSE,TRUE,"newFirstJunction",2226,0.210975263008246,1,89
16.3407383343626,0.148994303536044,0.655268618270805,0.227402809796313,0.820110535616691,0.858631225951996,"BambuTx90","BambuTx90","ENSG00000148719.16",0.0861568247821878,FALSE,TRUE,"newWithin",130,0.172872340425532,1,90
133.47861807791,4.64015612427112,0.335703536575003,13.785249881621,3.12682020716425e-43,7.62228499395332e-42,"BambuTx93","BambuTx93","ENSG00000279088.2",0.0106039649608114,FALSE,TRUE,"allNew",1134,0.729260450160772,1,93
8.12683565041879,5.40281830418449,1.31557371272642,4.0309690865972,5.55473499797759e-05,0.000186044420711252,"BambuTx94","BambuTx94","ENSG00000272572.1",0.0550378247999123,FALSE,TRUE,"allNew",58,0.966666666666667,1,94
51.3345748813128,4.06286130740525,0.421528364059608,9.59836190205706,8.12250116828281e-22,1.11385813387439e-20,"BambuTx95","BambuTx95","ENSG00000055950.17",0.0757886876983386,FALSE,TRUE,"newJunction",432,0.120133481646274,1,95
22.1016902338396,3.53179088513022,0.604854152356801,5.80822805016455,6.31374798098084e-09,3.7621589208985e-08,"BambuTx97","BambuTx97","ENSG00000166275.16",0.0639902180558386,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",193,0.392276422764228,1,97
32.4530182882536,-1.09784234958033,0.509711015621354,-2.15278979447942,0.0313352025752383,0.054490696426291,"BambuTx99","BambuTx99","ENSG00000183605.17",0.0387903534515759,FALSE,TRUE,"newWithin",305,0.226429101707498,1,99
40.9677356992697,1.99642003575253,0.466205824249017,4.2811787877055,1.85905919488024e-05,6.77618581902098e-05,"BambuTx101","BambuTx101","ENSG00000177951.18",0.0239891369945685,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",328,0.453665283540802,1,101
9.40446554074058,1.11288459115571,0.680314795616287,1.6359661073455,0.101846680951491,0.149977838265252,"BambuTx102","BambuTx102","BambuGene828",0.0165686798503474,TRUE,TRUE,"newGene-spliced",117,0.785234899328859,1,102
28.8447199059301,-0.89229743385454,0.920289925299458,-0.969427852790052,0.332331761075875,0.409645659727009,"BambuTx103","BambuTx103","ENSG00000023191.17",0.0834377797672337,FALSE,TRUE,"newFirstJunction:newJunction:newFirstExon",149,0.0451652015762352,1,103
13.0049719008633,1.10271685643986,0.641355453445292,1.71938787691089,0.0855437682073481,0.129021118256895,"BambuTx104","BambuTx104","ENSG00000177042.16",0.0715805765138325,FALSE,TRUE,"newWithin",107,0.431451612903226,1,104
75.3116054234883,2.5003315040693,0.296164622940014,8.43904008846134,3.19954352092214e-17,3.55113338325675e-16,"BambuTx105","BambuTx105","ENSG00000177225.17",0.039453717754173,FALSE,TRUE,"newWithin",420,0.494117647058824,1,105
6.66995324449273,2.34606097047451,1.09144434301724,2.14291483007053,0.0321199379324028,0.0556797074607752,"BambuTx106","BambuTx106","ENSG00000244734.4",0.11034111034111,FALSE,TRUE,"newFirstJunction:newJunction:newFirstExon",36,0.153846153846154,1,106
7.26795259028617,3.4870234664311,0.918882875644029,3.73180965072031,0.000190109135538319,0.000570662266581477,"BambuTx107","BambuTx107","BambuGene835",0.0604859735113151,TRUE,TRUE,"newGene-spliced",77,0.663793103448276,1,107
