"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
56.3826992898057,-0.132419389670649,0.29065077651736,-0.455615346977536,0.648666605211047,0.880965700311829,"BambuTx1","BambuTx1","ENSG00000227232.6",0.0522714526079641,FALSE,TRUE,"allNew",294,0.52972972972973,1,1
61.3798559884762,0.936816555427411,0.270892062746026,3.45126108649836,0.000557973517731557,0.0106983216532118,"BambuTx2","BambuTx2","ENSG00000286448.1",0.00516795865633075,FALSE,TRUE,"allNew",505,0.815831987075929,1,2
73.7519927799963,-0.382679820023627,0.324996201607897,-1.17726288771211,0.23909059482796,0.602486118161373,"BambuTx4","BambuTx4","ENSG00000078808.20",0.0328317373461012,FALSE,TRUE,"newLastJunction",315,0.154563297350343,1,4
15.218632145561,-0.631700974542658,0.380866850002079,-1.6548432109517,0.0979563062041679,NA,"BambuTx5","BambuTx5","ENSG00000157916.20",0.0480983031012288,FALSE,TRUE,"newFirstJunction:newJunction",261,0.0784962406015038,1,5
8.81998029144504,-0.506489022742709,0.391088192715865,-1.3007305488548,0.193350701796114,NA,"BambuTx6","BambuTx6","ENSG00000157916.20",0.0234684547394087,FALSE,TRUE,"newFirstJunction:newJunction",435,0.130827067669173,1,6
125.020313723758,0.285927698874782,0.236378088876641,1.20955674363976,0.226449024970351,0.588370344273303,"BambuTx7","BambuTx7","BambuGene3",0.00942729201037002,TRUE,TRUE,"newGene-spliced",861,0.991935483870968,1,7
10.5135807423439,0.036440099315075,0.394066929360544,0.092470782530804,0.926324003901711,NA,"BambuTx8","BambuTx8","ENSG00000231789.4",0.0261061946902655,FALSE,TRUE,"allNew",95,0.20042194092827,1,8
37.3868133526359,0.258250763772615,0.331509458819308,0.779109862526224,0.435915000904822,0.771146113795246,"BambuTx9","BambuTx9","ENSG00000228150.1",0.05969204809112,FALSE,TRUE,"allNew",229,0.673529411764706,1,9
4.94636365860733,0.238268004484602,0.375853197993216,0.636378016949481,0.524530065585151,NA,"BambuTx10","BambuTx10","ENSG00000173614.14",0.0727238022523382,FALSE,TRUE,"newWithin",45,0.478723404255319,1,10
5.60887412452985,-0.105097303792902,0.376080985845371,-0.279470132364314,0.779884056145321,NA,"BambuTx11","BambuTx11","ENSG00000251503.8",0.0274170274170274,FALSE,TRUE,"allNew",63,0.329842931937173,1,11
245.718318128783,0.108580366482866,0.19390445239808,0.559985898125192,0.575489056506064,0.85351564394841,"BambuTx12","BambuTx12","ENSG00000142655.13",0.011258725512272,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",1598,0.897248736664795,1,12
19.9047420333142,0.303264739474846,0.38388719181727,0.790139603985735,0.429446243040273,0.765743998462675,"BambuTx14","BambuTx14","ENSG00000177674.16",0.108225781371482,FALSE,TRUE,"newLastJunction:newJunction",138,0.10840534171249,1,14
7.124442768044,0.394274945317047,0.389496934416848,1.01327234599316,0.310930092656439,NA,"BambuTx15","BambuTx15","BambuGene263",0.110359147888949,TRUE,TRUE,"newGene-spliced",46,0.821428571428571,1,15
12.5555097012992,0.58510911318745,0.389514241169555,1.49976567152175,0.133675112528293,NA,"BambuTx16","BambuTx16","ENSG00000282143.1",0.0641482537419815,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",104,0.787878787878788,1,16
20.6631028295681,0.304782434049133,0.372946236234827,0.817554515767385,0.413611608351776,0.753718041508391,"BambuTx17","BambuTx17","ENSG00000282740.1",0.0630759778824493,FALSE,TRUE,"newLastJunction:newLastExon",136,0.80952380952381,1,17
5.36877471649328,0.257050918056016,0.372691538443815,0.691582714172608,0.489199420162204,NA,"BambuTx18","BambuTx18","ENSG00000159423.17",0.0555494805904866,FALSE,TRUE,"newWithin",49,0.401639344262295,1,18
10.8255256796727,-0.300709385230302,0.393117485230823,-0.765048120995798,0.444242890530771,NA,"BambuTx19","BambuTx19","BambuGene19",0.084906496499158,TRUE,TRUE,"newGene-spliced",73,0.629310344827586,1,19
140.410818735971,0.873885428781941,0.207039444871256,4.2179162854417,2.46570322846031e-05,0.000795738581501623,"BambuTx20","BambuTx20","ENSG00000204219.11",0.00359359686377001,FALSE,TRUE,"newFirstJunction:newJunction:newFirstExon",1206,0.94811320754717,1,20
7.17635474179192,-0.360529072180493,0.388497240971034,-0.930264527543193,0.352234139267779,NA,"BambuTx21","BambuTx21","ENSG00000197989.15",0.0484247374562427,FALSE,TRUE,"newFirstJunction:newJunction:newFirstExon",135,0.207692307692308,1,21
3.60847311151059,0.045932951188624,0.251490347476239,0.18343611042478,0.85445584451085,NA,"BambuTx22","BambuTx22","ENSG00000229388.1",0.0683506686478455,FALSE,TRUE,"allNew",41,0.254658385093168,1,22
29.3677618166705,0.404727741613982,0.386177718257101,1.0487201269741,0.294306948062542,0.658629246282085,"BambuTx24","BambuTx24","ENSG00000198492.16",0.0271754842440012,FALSE,TRUE,"newLastJunction:newJunction",298,0.196440342781806,1,24
