"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
85.6189885471276,0.653104042036194,0.264810911505704,2.4645298568939,0.0137193132960577,0.131259965234723,"BambuTx74","BambuTx74","BambuGene506",0.0768445475638051,TRUE,TRUE,"newGene-spliced",248,0.953846153846154,1,74
8.04999731870183,-0.0948226449962469,0.362829484464938,-0.261487294075363,0.793716746629396,NA,"BambuTx77","BambuTx77","ENSG00000291093.1",0.0179744210162461,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",496,0.458410351201479,1,77
12.5437346655704,0.14094675490114,0.359621382212783,0.391791658197586,0.695212159124177,NA,"BambuTx79","BambuTx79","BambuGene635",0.055646660107139,TRUE,TRUE,"newGene-spliced",140,0.348258706467662,1,79
9.19004537102621,0.0238262415774672,0.357865017929687,0.0666102870300643,0.946891956070752,NA,"BambuTx80","BambuTx80","BambuGene635",0.0486895748398369,TRUE,TRUE,"newGene-spliced",117,0.291044776119403,1,80
6.33915799103278,0.131309967343422,0.35482568934944,0.370060862175592,0.711337142707072,NA,"BambuTx81","BambuTx81","BambuGene635",0.0692133503987398,TRUE,TRUE,"newGene-spliced",82,0.203980099502488,1,81
25.6589519587655,0.051175330521963,0.322707547817749,0.158580931690075,0.873999052976557,0.975234364009539,"BambuTx84","BambuTx84","BambuGene645",0.00637295649764478,TRUE,TRUE,"newGene-spliced",1135,0.885335413416537,1,84
21.1637158101101,-0.414451450950526,0.334048787512111,-1.23960875411199,0.21512014115571,0.63173830221068,"BambuTx85","BambuTx85","ENSG00000213025.2",0.045686483920731,FALSE,TRUE,"allNew",329,1,1,85
4.57683742629768,-0.326993364947674,0.336312736998584,-0.979329586125288,0.327417156379276,NA,"BambuTx86","BambuTx86","ENSG00000180817.12",0.0792878773974488,FALSE,TRUE,"newLastJunction:newLastExon",236,0.156291390728477,1,86
16.3948907987203,0.195561527996914,0.353110566429588,0.553912693123366,0.57963859781808,0.884941679056161,"BambuTx87","BambuTx87","ENSG00000166228.9",0.0413631312507717,FALSE,TRUE,"newWithin",721,0.12437467655684,1,87
81.8790360184645,0.169445430987662,0.241898455326535,0.700443614142025,0.483650306943972,0.842461764524603,"BambuTx88","BambuTx88","ENSG00000166295.9",0.0476749647721935,FALSE,TRUE,"newWithin",1707,0.161785612738129,1,88
